sample,station,date_sample,depth_m,species_name,size_class_cm,abundance,project
707101102,SD17,7/7/2010,30,Citharichthys stigmaeus,4,14,SBOO
707101102,SD17,7/7/2010,30,Citharichthys stigmaeus,5,84,SBOO
707101102,SD17,7/7/2010,30,Citharichthys stigmaeus,6,30,SBOO
707101102,SD17,7/7/2010,30,Citharichthys stigmaeus,7,5,SBOO
707101102,SD17,7/7/2010,30,Citharichthys stigmaeus,8,4,SBOO
707101102,SD17,7/7/2010,30,Citharichthys stigmaeus,9,4,SBOO
707101102,SD17,7/7/2010,30,Citharichthys stigmaeus,10,34,SBOO
707101102,SD17,7/7/2010,30,Citharichthys stigmaeus,11,18,SBOO
707101102,SD17,7/7/2010,30,Citharichthys xanthostigma,6,8,SBOO
707101102,SD17,7/7/2010,30,Citharichthys xanthostigma,7,2,SBOO
707101102,SD17,7/7/2010,30,Citharichthys xanthostigma,13,1,SBOO
707101102,SD17,7/7/2010,30,Citharichthys xanthostigma,14,3,SBOO
707101102,SD17,7/7/2010,30,Citharichthys xanthostigma,18,1,SBOO
707101102,SD17,7/7/2010,30,Icelinus quadriseriatus,6,36,SBOO
707101102,SD17,7/7/2010,30,Icelinus quadriseriatus,7,41,SBOO
707101102,SD17,7/7/2010,30,Pleuronichthys verticalis,9,1,SBOO
707101102,SD17,7/7/2010,30,Pleuronichthys verticalis,10,1,SBOO
707101102,SD17,7/7/2010,30,Pleuronichthys verticalis,14,1,SBOO
707101102,SD17,7/7/2010,30,Pleuronichthys verticalis,17,2,SBOO
707101102,SD17,7/7/2010,30,Scorpaena guttata,22,1,SBOO
707101102,SD17,7/7/2010,30,Symphurus atricaudus,11,1,SBOO
707101102,SD17,7/7/2010,30,Synodus lucioceps,9,1,SBOO
707101102,SD17,7/7/2010,30,Synodus lucioceps,10,35,SBOO
707101102,SD17,7/7/2010,30,Synodus lucioceps,11,30,SBOO
707101102,SD17,7/7/2010,30,Synodus lucioceps,12,18,SBOO
707101102,SD17,7/7/2010,30,Synodus lucioceps,13,1,SBOO
707101102,SD17,7/7/2010,30,Synodus lucioceps,19,1,SBOO
707101103,SD18,7/7/2010,30,Chitonotus pugetensis,7,1,SBOO
707101103,SD18,7/7/2010,30,Chitonotus pugetensis,8,1,SBOO
707101103,SD18,7/7/2010,30,Chitonotus pugetensis,9,4,SBOO
707101103,SD18,7/7/2010,30,Chitonotus pugetensis,10,1,SBOO
707101103,SD18,7/7/2010,30,Citharichthys stigmaeus,3,1,SBOO
707101103,SD18,7/7/2010,30,Citharichthys stigmaeus,4,45,SBOO
707101103,SD18,7/7/2010,30,Citharichthys stigmaeus,5,91,SBOO
707101103,SD18,7/7/2010,30,Citharichthys stigmaeus,6,62,SBOO
707101103,SD18,7/7/2010,30,Citharichthys stigmaeus,7,27,SBOO
707101103,SD18,7/7/2010,30,Citharichthys stigmaeus,8,12,SBOO
707101103,SD18,7/7/2010,30,Citharichthys stigmaeus,9,11,SBOO
707101103,SD18,7/7/2010,30,Citharichthys stigmaeus,10,32,SBOO
707101103,SD18,7/7/2010,30,Citharichthys stigmaeus,11,40,SBOO
707101103,SD18,7/7/2010,30,Citharichthys stigmaeus,12,5,SBOO
707101103,SD18,7/7/2010,30,Citharichthys xanthostigma,6,1,SBOO
707101103,SD18,7/7/2010,30,Citharichthys xanthostigma,13,1,SBOO
707101103,SD18,7/7/2010,30,Citharichthys xanthostigma,14,1,SBOO
707101103,SD18,7/7/2010,30,Icelinus quadriseriatus,6,12,SBOO
707101103,SD18,7/7/2010,30,Icelinus quadriseriatus,7,21,SBOO
707101103,SD18,7/7/2010,30,Parophrys vetulus,14,1,SBOO
707101103,SD18,7/7/2010,30,Parophrys vetulus,21,1,SBOO
707101103,SD18,7/7/2010,30,Pleuronichthys verticalis,5,1,SBOO
707101103,SD18,7/7/2010,30,Pleuronichthys verticalis,11,1,SBOO
707101103,SD18,7/7/2010,30,Pleuronichthys verticalis,17,2,SBOO
707101103,SD18,7/7/2010,30,Pleuronichthys verticalis,19,3,SBOO
707101103,SD18,7/7/2010,30,Symphurus atricaudus,15,1,SBOO
707101103,SD18,7/7/2010,30,Synodus lucioceps,9,3,SBOO
707101103,SD18,7/7/2010,30,Synodus lucioceps,10,22,SBOO
707101103,SD18,7/7/2010,30,Synodus lucioceps,11,16,SBOO
707101103,SD18,7/7/2010,30,Synodus lucioceps,12,11,SBOO
707101103,SD18,7/7/2010,30,Synodus lucioceps,13,1,SBOO
708101104,SD19,7/8/2010,28,Chitonotus pugetensis,8,2,SBOO
708101104,SD19,7/8/2010,28,Chitonotus pugetensis,9,3,SBOO
708101104,SD19,7/8/2010,28,Chitonotus pugetensis,10,4,SBOO
708101104,SD19,7/8/2010,28,Chitonotus pugetensis,11,2,SBOO
708101104,SD19,7/8/2010,28,Chitonotus pugetensis,12,1,SBOO
708101104,SD19,7/8/2010,28,Citharichthys stigmaeus,4,15,SBOO
708101104,SD19,7/8/2010,28,Citharichthys stigmaeus,5,53,SBOO
708101104,SD19,7/8/2010,28,Citharichthys stigmaeus,6,79,SBOO
708101104,SD19,7/8/2010,28,Citharichthys stigmaeus,7,22,SBOO
708101104,SD19,7/8/2010,28,Citharichthys stigmaeus,8,11,SBOO
708101104,SD19,7/8/2010,28,Citharichthys stigmaeus,9,16,SBOO
708101104,SD19,7/8/2010,28,Citharichthys stigmaeus,10,34,SBOO
708101104,SD19,7/8/2010,28,Citharichthys stigmaeus,11,11,SBOO
708101104,SD19,7/8/2010,28,Citharichthys stigmaeus,12,1,SBOO
708101104,SD19,7/8/2010,28,Citharichthys xanthostigma,14,1,SBOO
708101104,SD19,7/8/2010,28,Citharichthys xanthostigma,15,1,SBOO
708101104,SD19,7/8/2010,28,Citharichthys xanthostigma,16,2,SBOO
708101104,SD19,7/8/2010,28,Citharichthys xanthostigma,20,1,SBOO
708101104,SD19,7/8/2010,28,Icelinus quadriseriatus,6,8,SBOO
708101104,SD19,7/8/2010,28,Icelinus quadriseriatus,7,22,SBOO
708101104,SD19,7/8/2010,28,Paralichthys californicus,35,1,SBOO
708101104,SD19,7/8/2010,28,Parophrys vetulus,13,1,SBOO
708101104,SD19,7/8/2010,28,Pleuronichthys verticalis,4,1,SBOO
708101104,SD19,7/8/2010,28,Pleuronichthys verticalis,18,1,SBOO
708101104,SD19,7/8/2010,28,Symphurus atricaudus,8,1,SBOO
708101104,SD19,7/8/2010,28,Symphurus atricaudus,9,2,SBOO
708101104,SD19,7/8/2010,28,Symphurus atricaudus,13,1,SBOO
708101104,SD19,7/8/2010,28,Symphurus atricaudus,14,2,SBOO
708101104,SD19,7/8/2010,28,Synodus lucioceps,9,1,SBOO
708101104,SD19,7/8/2010,28,Synodus lucioceps,10,25,SBOO
708101104,SD19,7/8/2010,28,Synodus lucioceps,11,55,SBOO
708101104,SD19,7/8/2010,28,Synodus lucioceps,12,52,SBOO
708101104,SD19,7/8/2010,28,Synodus lucioceps,13,18,SBOO
708101104,SD19,7/8/2010,28,Synodus lucioceps,14,1,SBOO
708101104,SD19,7/8/2010,28,Zaniolepis latipinnis,13,2,SBOO
708101105,SD20,7/8/2010,29,Chitonotus pugetensis,8,4,SBOO
708101105,SD20,7/8/2010,29,Chitonotus pugetensis,9,4,SBOO
708101105,SD20,7/8/2010,29,Chitonotus pugetensis,10,14,SBOO
708101105,SD20,7/8/2010,29,Chitonotus pugetensis,11,6,SBOO
708101105,SD20,7/8/2010,29,Citharichthys stigmaeus,4,8,SBOO
708101105,SD20,7/8/2010,29,Citharichthys stigmaeus,5,20,SBOO
708101105,SD20,7/8/2010,29,Citharichthys stigmaeus,6,43,SBOO
708101105,SD20,7/8/2010,29,Citharichthys stigmaeus,7,23,SBOO
708101105,SD20,7/8/2010,29,Citharichthys stigmaeus,8,3,SBOO
708101105,SD20,7/8/2010,29,Citharichthys stigmaeus,9,4,SBOO
708101105,SD20,7/8/2010,29,Citharichthys stigmaeus,10,30,SBOO
708101105,SD20,7/8/2010,29,Citharichthys stigmaeus,11,9,SBOO
708101105,SD20,7/8/2010,29,Citharichthys xanthostigma,12,3,SBOO
708101105,SD20,7/8/2010,29,Citharichthys xanthostigma,13,1,SBOO
708101105,SD20,7/8/2010,29,Citharichthys xanthostigma,14,2,SBOO
708101105,SD20,7/8/2010,29,Citharichthys xanthostigma,16,1,SBOO
708101105,SD20,7/8/2010,29,Icelinus quadriseriatus,6,5,SBOO
708101105,SD20,7/8/2010,29,Icelinus quadriseriatus,7,61,SBOO
708101105,SD20,7/8/2010,29,Icelinus quadriseriatus,8,3,SBOO
708101105,SD20,7/8/2010,29,Parophrys vetulus,10,1,SBOO
708101105,SD20,7/8/2010,29,Parophrys vetulus,13,3,SBOO
708101105,SD20,7/8/2010,29,Parophrys vetulus,14,1,SBOO
708101105,SD20,7/8/2010,29,Parophrys vetulus,15,2,SBOO
708101105,SD20,7/8/2010,29,Parophrys vetulus,16,1,SBOO
708101105,SD20,7/8/2010,29,Parophrys vetulus,17,1,SBOO
708101105,SD20,7/8/2010,29,Parophrys vetulus,24,1,SBOO
708101105,SD20,7/8/2010,29,Pleuronichthys verticalis,9,1,SBOO
708101105,SD20,7/8/2010,29,Pleuronichthys verticalis,21,1,SBOO
708101105,SD20,7/8/2010,29,Sebastes miniatus,6,1,SBOO
708101105,SD20,7/8/2010,29,Syngnathus exilis,12,1,SBOO
708101105,SD20,7/8/2010,29,Synodus lucioceps,10,10,SBOO
708101105,SD20,7/8/2010,29,Synodus lucioceps,11,26,SBOO
708101105,SD20,7/8/2010,29,Synodus lucioceps,12,16,SBOO
708101105,SD20,7/8/2010,29,Synodus lucioceps,13,1,SBOO
708101105,SD20,7/8/2010,29,Synodus lucioceps,14,1,SBOO
708101106,SD21,7/8/2010,29,Chitonotus pugetensis,8,2,SBOO
708101106,SD21,7/8/2010,29,Chitonotus pugetensis,9,5,SBOO
708101106,SD21,7/8/2010,29,Citharichthys stigmaeus,4,14,SBOO
708101106,SD21,7/8/2010,29,Citharichthys stigmaeus,5,57,SBOO
708101106,SD21,7/8/2010,29,Citharichthys stigmaeus,6,58,SBOO
708101106,SD21,7/8/2010,29,Citharichthys stigmaeus,7,32,SBOO
708101106,SD21,7/8/2010,29,Citharichthys stigmaeus,8,5,SBOO
708101106,SD21,7/8/2010,29,Citharichthys stigmaeus,9,5,SBOO
708101106,SD21,7/8/2010,29,Citharichthys stigmaeus,10,26,SBOO
708101106,SD21,7/8/2010,29,Citharichthys stigmaeus,11,3,SBOO
708101106,SD21,7/8/2010,29,Citharichthys xanthostigma,5,1,SBOO
708101106,SD21,7/8/2010,29,Citharichthys xanthostigma,6,5,SBOO
708101106,SD21,7/8/2010,29,Citharichthys xanthostigma,8,1,SBOO
708101106,SD21,7/8/2010,29,Citharichthys xanthostigma,11,1,SBOO
708101106,SD21,7/8/2010,29,Citharichthys xanthostigma,12,1,SBOO
708101106,SD21,7/8/2010,29,Citharichthys xanthostigma,13,5,SBOO
708101106,SD21,7/8/2010,29,Citharichthys xanthostigma,14,1,SBOO
708101106,SD21,7/8/2010,29,Citharichthys xanthostigma,15,1,SBOO
708101106,SD21,7/8/2010,29,Citharichthys xanthostigma,18,1,SBOO
708101106,SD21,7/8/2010,29,Icelinus quadriseriatus,6,15,SBOO
708101106,SD21,7/8/2010,29,Icelinus quadriseriatus,7,34,SBOO
708101106,SD21,7/8/2010,29,Icelinus quadriseriatus,8,3,SBOO
708101106,SD21,7/8/2010,29,Paralichthys californicus,25,1,SBOO
708101106,SD21,7/8/2010,29,Paralichthys californicus,28,1,SBOO
708101106,SD21,7/8/2010,29,Parophrys vetulus,10,1,SBOO
708101106,SD21,7/8/2010,29,Parophrys vetulus,15,3,SBOO
708101106,SD21,7/8/2010,29,Pleuronichthys verticalis,11,2,SBOO
708101106,SD21,7/8/2010,29,Pleuronichthys verticalis,17,1,SBOO
708101106,SD21,7/8/2010,29,Raja inornata,25,1,SBOO
708101106,SD21,7/8/2010,29,Scorpaena guttata,13,1,SBOO
708101106,SD21,7/8/2010,29,Symphurus atricaudus,8,2,SBOO
708101106,SD21,7/8/2010,29,Symphurus atricaudus,12,1,SBOO
708101106,SD21,7/8/2010,29,Synodus lucioceps,10,1,SBOO
708101106,SD21,7/8/2010,29,Synodus lucioceps,11,10,SBOO
708101106,SD21,7/8/2010,29,Synodus lucioceps,12,4,SBOO
708101106,SD21,7/8/2010,29,Xystreurys liolepis,19,1,SBOO
708101106,SD21,7/8/2010,29,Zalembius rosaceus,11,1,SBOO
708101106,SD21,7/8/2010,29,Zaniolepis latipinnis,13,2,SBOO
708101106,SD21,7/8/2010,29,Zaniolepis latipinnis,14,2,SBOO
709101107,SD7,7/9/2010,100,Chilara taylori,14,1,PLOO
709101107,SD7,7/9/2010,100,Chitonotus pugetensis,1,1,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,3,4,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,4,86,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,5,147,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,6,27,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,7,3,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,8,1,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,9,3,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,10,6,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,11,4,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,12,1,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,13,3,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,14,3,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,15,3,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,16,2,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,17,1,PLOO
709101107,SD7,7/9/2010,100,Citharichthys sordidus,18,1,PLOO
709101107,SD7,7/9/2010,100,Icelinus quadriseriatus,6,2,PLOO
709101107,SD7,7/9/2010,100,Icelinus quadriseriatus,7,4,PLOO
709101107,SD7,7/9/2010,100,Microstomus pacificus,8,2,PLOO
709101107,SD7,7/9/2010,100,Microstomus pacificus,12,3,PLOO
709101107,SD7,7/9/2010,100,Microstomus pacificus,13,2,PLOO
709101107,SD7,7/9/2010,100,Microstomus pacificus,14,1,PLOO
709101107,SD7,7/9/2010,100,Microstomus pacificus,17,1,PLOO
709101107,SD7,7/9/2010,100,Microstomus pacificus,20,1,PLOO
709101107,SD7,7/9/2010,100,Microstomus pacificus,21,1,PLOO
709101107,SD7,7/9/2010,100,Microstomus pacificus,22,1,PLOO
709101107,SD7,7/9/2010,100,Pleuronichthys verticalis,15,1,PLOO
709101107,SD7,7/9/2010,100,Porichthys notatus,9,1,PLOO
709101107,SD7,7/9/2010,100,Porichthys notatus,10,1,PLOO
709101107,SD7,7/9/2010,100,Raja rhina,19,1,PLOO
709101107,SD7,7/9/2010,100,Sebastes semicinctus,4,2,PLOO
709101107,SD7,7/9/2010,100,Sebastes semicinctus,6,1,PLOO
709101107,SD7,7/9/2010,100,Sebastes semicinctus,10,2,PLOO
709101107,SD7,7/9/2010,100,Synodus lucioceps,11,10,PLOO
709101107,SD7,7/9/2010,100,Synodus lucioceps,12,15,PLOO
709101107,SD7,7/9/2010,100,Synodus lucioceps,13,8,PLOO
709101107,SD7,7/9/2010,100,Synodus lucioceps,14,2,PLOO
709101107,SD7,7/9/2010,100,Synodus lucioceps,15,2,PLOO
709101107,SD7,7/9/2010,100,Synodus lucioceps,19,1,PLOO
709101107,SD7,7/9/2010,100,Zalembius rosaceus,10,1,PLOO
709101107,SD7,7/9/2010,100,Zaniolepis frenata,9,1,PLOO
709101107,SD7,7/9/2010,100,Zaniolepis frenata,11,1,PLOO
709101107,SD7,7/9/2010,100,Zaniolepis frenata,13,1,PLOO
709101107,SD7,7/9/2010,100,Zaniolepis frenata,14,1,PLOO
709101107,SD7,7/9/2010,100,Zaniolepis frenata,17,1,PLOO
709101107,SD7,7/9/2010,100,Zaniolepis latipinnis,6,2,PLOO
709101107,SD7,7/9/2010,100,Zaniolepis latipinnis,7,8,PLOO
709101107,SD7,7/9/2010,100,Zaniolepis latipinnis,8,1,PLOO
709101107,SD7,7/9/2010,100,Zaniolepis latipinnis,13,1,PLOO
709101107,SD7,7/9/2010,100,Zaniolepis latipinnis,14,1,PLOO
709101107,SD7,7/9/2010,100,Zaniolepis latipinnis,15,2,PLOO
709101108,SD8,7/9/2010,100,Chilara taylori,10,1,PLOO
709101108,SD8,7/9/2010,100,Citharichthys sordidus,3,1,PLOO
709101108,SD8,7/9/2010,100,Citharichthys sordidus,4,82,PLOO
709101108,SD8,7/9/2010,100,Citharichthys sordidus,5,185,PLOO
709101108,SD8,7/9/2010,100,Citharichthys sordidus,6,32,PLOO
709101108,SD8,7/9/2010,100,Citharichthys sordidus,7,6,PLOO
709101108,SD8,7/9/2010,100,Citharichthys sordidus,8,1,PLOO
709101108,SD8,7/9/2010,100,Citharichthys sordidus,9,10,PLOO
709101108,SD8,7/9/2010,100,Citharichthys sordidus,10,10,PLOO
709101108,SD8,7/9/2010,100,Citharichthys sordidus,11,7,PLOO
709101108,SD8,7/9/2010,100,Citharichthys sordidus,12,2,PLOO
709101108,SD8,7/9/2010,100,Citharichthys sordidus,13,5,PLOO
709101108,SD8,7/9/2010,100,Citharichthys sordidus,14,5,PLOO
709101108,SD8,7/9/2010,100,Citharichthys sordidus,15,4,PLOO
709101108,SD8,7/9/2010,100,Citharichthys sordidus,16,2,PLOO
709101108,SD8,7/9/2010,100,Citharichthys sordidus,17,2,PLOO
709101108,SD8,7/9/2010,100,Hippoglossina stomata,17,1,PLOO
709101108,SD8,7/9/2010,100,Icelinus tenuis,9,3,PLOO
709101108,SD8,7/9/2010,100,Microstomus pacificus,6,2,PLOO
709101108,SD8,7/9/2010,100,Microstomus pacificus,7,5,PLOO
709101108,SD8,7/9/2010,100,Microstomus pacificus,8,1,PLOO
709101108,SD8,7/9/2010,100,Microstomus pacificus,9,1,PLOO
709101108,SD8,7/9/2010,100,Microstomus pacificus,12,1,PLOO
709101108,SD8,7/9/2010,100,Microstomus pacificus,14,1,PLOO
709101108,SD8,7/9/2010,100,Microstomus pacificus,15,1,PLOO
709101108,SD8,7/9/2010,100,Microstomus pacificus,16,3,PLOO
709101108,SD8,7/9/2010,100,Microstomus pacificus,19,1,PLOO
709101108,SD8,7/9/2010,100,Microstomus pacificus,21,1,PLOO
709101108,SD8,7/9/2010,100,Porichthys notatus,12,1,PLOO
709101108,SD8,7/9/2010,100,Porichthys notatus,13,2,PLOO
709101108,SD8,7/9/2010,100,Porichthys notatus,17,1,PLOO
709101108,SD8,7/9/2010,100,Porichthys notatus,19,1,PLOO
709101108,SD8,7/9/2010,100,Sebastes elongatus,4,1,PLOO
709101108,SD8,7/9/2010,100,Sebastes elongatus,6,1,PLOO
709101108,SD8,7/9/2010,100,Sebastes elongatus,9,1,PLOO
709101108,SD8,7/9/2010,100,Sebastes elongatus,10,2,PLOO
709101108,SD8,7/9/2010,100,Sebastes helvomaculatus,7,1,PLOO
709101108,SD8,7/9/2010,100,Sebastes semicinctus,4,1,PLOO
709101108,SD8,7/9/2010,100,Sebastes semicinctus,5,1,PLOO
709101108,SD8,7/9/2010,100,Sebastes semicinctus,9,1,PLOO
709101108,SD8,7/9/2010,100,Sebastes semicinctus,10,9,PLOO
709101108,SD8,7/9/2010,100,Sebastes semicinctus,11,6,PLOO
709101108,SD8,7/9/2010,100,Sebastes semicinctus,12,2,PLOO
709101108,SD8,7/9/2010,100,Sebastes semicinctus,13,1,PLOO
709101108,SD8,7/9/2010,100,Symphurus atricaudus,16,1,PLOO
709101108,SD8,7/9/2010,100,Synodus lucioceps,9,3,PLOO
709101108,SD8,7/9/2010,100,Synodus lucioceps,10,10,PLOO
709101108,SD8,7/9/2010,100,Synodus lucioceps,11,28,PLOO
709101108,SD8,7/9/2010,100,Synodus lucioceps,12,18,PLOO
709101108,SD8,7/9/2010,100,Synodus lucioceps,13,5,PLOO
709101108,SD8,7/9/2010,100,Synodus lucioceps,15,1,PLOO
709101108,SD8,7/9/2010,100,Synodus lucioceps,24,1,PLOO
709101108,SD8,7/9/2010,100,Zalembius rosaceus,12,1,PLOO
709101108,SD8,7/9/2010,100,Zaniolepis frenata,11,1,PLOO
709101108,SD8,7/9/2010,100,Zaniolepis frenata,12,1,PLOO
709101108,SD8,7/9/2010,100,Zaniolepis frenata,14,3,PLOO
709101108,SD8,7/9/2010,100,Zaniolepis frenata,15,3,PLOO
709101108,SD8,7/9/2010,100,Zaniolepis frenata,16,1,PLOO
709101108,SD8,7/9/2010,100,Zaniolepis frenata,17,1,PLOO
709101108,SD8,7/9/2010,100,Zaniolepis latipinnis,7,3,PLOO
709101108,SD8,7/9/2010,100,Zaniolepis latipinnis,8,2,PLOO
709101108,SD8,7/9/2010,100,Zaniolepis latipinnis,14,1,PLOO
709101108,SD8,7/9/2010,100,Zaniolepis latipinnis,15,2,PLOO
716101109,SD10,7/16/2010,100,Chilara taylori,14,1,PLOO
716101109,SD10,7/16/2010,100,Chilara taylori,15,1,PLOO
716101109,SD10,7/16/2010,100,Chitonotus pugetensis,11,1,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,4,47,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,5,107,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,6,20,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,7,4,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,8,1,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,9,4,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,10,8,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,11,6,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,12,2,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,13,3,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,14,3,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,15,10,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,16,6,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,17,6,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,18,4,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,19,1,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,20,1,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,21,2,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,22,1,PLOO
716101109,SD10,7/16/2010,100,Citharichthys sordidus,23,2,PLOO
716101109,SD10,7/16/2010,100,Hippoglossina stomata,20,1,PLOO
716101109,SD10,7/16/2010,100,Icelinus quadriseriatus,6,11,PLOO
716101109,SD10,7/16/2010,100,Icelinus quadriseriatus,7,7,PLOO
716101109,SD10,7/16/2010,100,Lycodes pacificus,21,1,PLOO
716101109,SD10,7/16/2010,100,Microstomus pacificus,6,2,PLOO
716101109,SD10,7/16/2010,100,Microstomus pacificus,7,5,PLOO
716101109,SD10,7/16/2010,100,Microstomus pacificus,8,4,PLOO
716101109,SD10,7/16/2010,100,Microstomus pacificus,11,5,PLOO
716101109,SD10,7/16/2010,100,Microstomus pacificus,12,7,PLOO
716101109,SD10,7/16/2010,100,Microstomus pacificus,13,5,PLOO
716101109,SD10,7/16/2010,100,Microstomus pacificus,15,4,PLOO
716101109,SD10,7/16/2010,100,Microstomus pacificus,16,3,PLOO
716101109,SD10,7/16/2010,100,Microstomus pacificus,17,1,PLOO
716101109,SD10,7/16/2010,100,Parophrys vetulus,17,1,PLOO
716101109,SD10,7/16/2010,100,Parophrys vetulus,18,2,PLOO
716101109,SD10,7/16/2010,100,Pleuronichthys verticalis,18,1,PLOO
716101109,SD10,7/16/2010,100,Porichthys notatus,12,1,PLOO
716101109,SD10,7/16/2010,100,Porichthys notatus,13,1,PLOO
716101109,SD10,7/16/2010,100,Porichthys notatus,14,2,PLOO
716101109,SD10,7/16/2010,100,Raja inornata,39,1,PLOO
716101109,SD10,7/16/2010,100,Raja inornata,42,1,PLOO
716101109,SD10,7/16/2010,100,Sebastes elongatus,4,1,PLOO
716101109,SD10,7/16/2010,100,Sebastes elongatus,10,1,PLOO
716101109,SD10,7/16/2010,100,Sebastes elongatus,11,1,PLOO
716101109,SD10,7/16/2010,100,Sebastes saxicola,5,4,PLOO
716101109,SD10,7/16/2010,100,Sebastes saxicola,8,1,PLOO
716101109,SD10,7/16/2010,100,Sebastes saxicola,9,3,PLOO
716101109,SD10,7/16/2010,100,Sebastes saxicola,10,4,PLOO
716101109,SD10,7/16/2010,100,Sebastes saxicola,11,2,PLOO
716101109,SD10,7/16/2010,100,Sebastes semicinctus,9,4,PLOO
716101109,SD10,7/16/2010,100,Sebastes semicinctus,10,8,PLOO
716101109,SD10,7/16/2010,100,Sebastes semicinctus,11,3,PLOO
716101109,SD10,7/16/2010,100,Sebastes semicinctus,12,1,PLOO
716101109,SD10,7/16/2010,100,Symphurus atricaudus,13,1,PLOO
716101109,SD10,7/16/2010,100,Symphurus atricaudus,15,3,PLOO
716101109,SD10,7/16/2010,100,Synodus lucioceps,10,1,PLOO
716101109,SD10,7/16/2010,100,Synodus lucioceps,11,20,PLOO
716101109,SD10,7/16/2010,100,Synodus lucioceps,12,23,PLOO
716101109,SD10,7/16/2010,100,Synodus lucioceps,13,10,PLOO
716101109,SD10,7/16/2010,100,Synodus lucioceps,14,3,PLOO
716101109,SD10,7/16/2010,100,Synodus lucioceps,15,1,PLOO
716101109,SD10,7/16/2010,100,Synodus lucioceps,16,1,PLOO
716101109,SD10,7/16/2010,100,Synodus lucioceps,17,1,PLOO
716101109,SD10,7/16/2010,100,Synodus lucioceps,21,2,PLOO
716101109,SD10,7/16/2010,100,Zalembius rosaceus,11,1,PLOO
716101109,SD10,7/16/2010,100,Zalembius rosaceus,12,1,PLOO
716101109,SD10,7/16/2010,100,Zaniolepis frenata,8,1,PLOO
716101109,SD10,7/16/2010,100,Zaniolepis frenata,11,1,PLOO
716101109,SD10,7/16/2010,100,Zaniolepis frenata,14,2,PLOO
716101109,SD10,7/16/2010,100,Zaniolepis frenata,15,1,PLOO
716101109,SD10,7/16/2010,100,Zaniolepis latipinnis,6,2,PLOO
716101109,SD10,7/16/2010,100,Zaniolepis latipinnis,7,2,PLOO
716101109,SD10,7/16/2010,100,Zaniolepis latipinnis,8,1,PLOO
716101109,SD10,7/16/2010,100,Zaniolepis latipinnis,14,1,PLOO
716101110,SD12,7/16/2010,100,Citharichthys sordidus,4,3,PLOO
716101110,SD12,7/16/2010,100,Citharichthys sordidus,5,100,PLOO
716101110,SD12,7/16/2010,100,Citharichthys sordidus,6,8,PLOO
716101110,SD12,7/16/2010,100,Citharichthys sordidus,8,1,PLOO
716101110,SD12,7/16/2010,100,Citharichthys sordidus,9,3,PLOO
716101110,SD12,7/16/2010,100,Citharichthys sordidus,10,9,PLOO
716101110,SD12,7/16/2010,100,Citharichthys sordidus,11,11,PLOO
716101110,SD12,7/16/2010,100,Citharichthys sordidus,12,8,PLOO
716101110,SD12,7/16/2010,100,Citharichthys sordidus,13,4,PLOO
716101110,SD12,7/16/2010,100,Citharichthys sordidus,14,2,PLOO
716101110,SD12,7/16/2010,100,Citharichthys sordidus,15,3,PLOO
716101110,SD12,7/16/2010,100,Citharichthys sordidus,16,1,PLOO
716101110,SD12,7/16/2010,100,Citharichthys sordidus,17,3,PLOO
716101110,SD12,7/16/2010,100,Citharichthys sordidus,18,1,PLOO
